BLK_NO,ROAD_NAME,POSTAL,LATITUDE,LONGITUDE
116,BUKIT MERAH VIEW,151116,1.285134271,103.8215322
116,BUKIT MERAH VIEW,151116,1.285122153,103.8216069
227,BUKIT BATOK CENTRAL,650227,1.348383998,103.7535203
209A,BOON LAY PLACE,641209,1.346056473,103.7153893
209,BOON LAY PLACE,640209,1.346257972,103.7151547
209,BOON LAY PLACE,640209,1.346099482,103.715052
630,PASIR RIS DRIVE 3,510630,1.378382153,103.9410968
864,YISHUN AVENUE 4,760864,1.416672578,103.8392423
731,CLEMENTI WEST STREET 2,120731,1.304400465,103.7627462
524,BEDOK NORTH STREET 3,460524,1.334840353,103.9306378
357,WOODLANDS AVENUE 5,730357,1.433145228,103.7844341
2A,GEYLANG SERAI,403002,1.316996486,103.8977489
659,WOODLANDS RING ROAD,730659,1.435997973,103.7990658
104,PASIR RIS STREET 12,510104,1.367952786,103.9587026
104,PASIR RIS STREET 12,510104,1.36795278,103.9587026
1E,CANTONMENT ROAD,85501,1.276621683,103.8411561
1E,CANTONMENT ROAD,85501,1.276621684,103.8411561
453,JURONG WEST STREET 42,640453,1.351370707,103.7175022
694,HOUGANG STREET 61,530694,1.376063642,103.8879392
17,TOH YI DRIVE,590017,1.33976904,103.7725561
521,WOODLANDS DRIVE 14,730521,1.433716,103.7933262
353,KANG CHING ROAD,610353,1.339636047,103.7205282
353,KANG CHING ROAD,610353,1.339804088,103.7206084
529,HOUGANG AVENUE 6,530529,1.375468965,103.8907295
242,KIM KEAT LINK,310242,1.32985846,103.8558214
336A,ANG MO KIO AVENUE 1,561336,1.363115363,103.852217
336,ANG MO KIO AVENUE 1,560336,1.363575651,103.8518712
336,ANG MO KIO AVENUE 1,560336,1.363593847,103.8517844
51,CHAI CHEE STREET,460051,1.3288109,103.9221299
45,TEBAN GARDENS ROAD,600045,1.320051467,103.7411299
42,HOLLAND DRIVE,270042,1.307903833,103.7929614
117,SERANGOON NORTH AVENUE 1,550117,1.36797575,103.8708627
56,COMMONWEALTH DRIVE,141056,1.297528021,103.7970902
358,BUKIT BATOK STREET 31,650358,1.361412265,103.7507505
196,PASIR RIS STREET 12,510196,1.366138634,103.9603366
318,WOODLANDS STREET 31,730318,1.431856203,103.7770637
749A,WOODLANDS CIRCLE,731749,1.444797339,103.7943133
749,WOODLANDS CIRCLE,730749,1.444534551,103.794469
749,WOODLANDS CIRCLE,730749,1.444519974,103.7944457
5,TIONG BAHRU ROAD,162005,1.286200432,103.8316877
726,WOODLANDS CIRCLE,730726,1.444276562,103.7996814
485,PASIR RIS DRIVE 4,510485,1.374417283,103.9608544
471B,FERNVALE STREET,792471,1.396498756,103.8804473
222,LORONG 8 TOA PAYOH,310222,1.341773107,103.8560398
222,LORONG 8 TOA PAYOH,310222,1.341765902,103.8560412
466,HOUGANG AVENUE 8,530466,1.372519921,103.8970056
987C,JURONG WEST STREET 93,643987,1.336619865,103.6950912
563,HOUGANG STREET 51,530563,1.379933788,103.8886543
786,YISHUN RING ROAD,760786,1.421379458,103.8320547
556,WOODLANDS DRIVE 53,730556,1.432927729,103.7960128
84A,LORONG 2 TOA PAYOH,311084,1.335355004,103.8470299
624,ANG MO KIO AVENUE 4,560624,1.381561712,103.8400023
270,BANGKIT ROAD,670270,1.376495198,103.77421
12,JALAN BUKIT MERAH,150012,1.287531165,103.8070202
606,YISHUN STREET 61,760606,1.421334173,103.8363183
255,YISHUN RING ROAD,760255,1.434316315,103.8406895
766,BEDOK RESERVOIR VIEW,470766,1.335998992,103.9362745
765,WOODLANDS CIRCLE,730765,1.445899752,103.796914
436A,FERNVALE ROAD,791436,1.392833667,103.876518
436A,FERNVALE ROAD,791436,1.392726346,103.876507
236,YISHUN RING ROAD,760236,1.43416808,103.8389989
236,YISHUN RING ROAD,760236,1.43403212,103.8388242
330,TAH CHING ROAD,610330,1.337667461,103.7241548
615,YISHUN RING ROAD,760615,1.419613451,103.8354763
725,BEDOK RESERVOIR ROAD,470725,1.337645866,103.9289908
148,POTONG PASIR AVENUE 1,350148,1.33235436,103.8677743
148,POTONG PASIR AVENUE 1,350148,1.332709004,103.8679899
148,POTONG PASIR AVENUE 1,350148,1.33235436,103.8677743
217,YISHUN STREET 21,760217,1.432622684,103.8363187
217,YISHUN STREET 21,760217,1.432622676,103.8363187
38,DOVER ROAD,130038,1.298920274,103.7821726
923,JURONG WEST STREET 92,640923,1.339536503,103.6897999
26A,JALAN MEMBINA,162026,1.283062285,103.8260599
705,CHOA CHU KANG STREET 53,680705,1.390363253,103.7461244
417,WOODLANDS STREET 41,730417,1.42885831,103.7740247
716,ANG MO KIO AVENUE 6,560716,1.371477831,103.8458688
57,COMMONWEALTH DRIVE,140057,1.297842217,103.796608
57,COMMONWEALTH DRIVE,NIL,1.297939072,103.7966073
173,BISHAN STREET 13,570173,1.347751187,103.8542583
624,HOUGANG AVENUE 8,530624,1.370175471,103.8822302
310,YISHUN RING ROAD,760310,1.432359225,103.8410974
310,YISHUN RING ROAD,760310,1.431868736,103.8412423
610,CLEMENTI WEST STREET 1,120610,1.304547045,103.7687736
408,BUKIT BATOK WEST AVENUE 4,650408,1.364819778,103.7449898
690F,WOODLANDS DRIVE 75,736690,1.442685987,103.8074331
117,SIMEI STREET 1,520117,1.344585551,103.9513156
234,TAMPINES STREET 21,521234,1.355904136,103.9480246
757,WOODLANDS AVENUE 4,730757,1.446210102,103.7945985
875,YISHUN STREET 81,760875,1.41476321,103.836287
875,YISHUN STREET 81,760875,1.414763204,103.836287
204,ANG MO KIO AVENUE 3,560204,1.367367559,103.8439209
841,TAMPINES STREET 83,520841,1.351609241,103.934497
227,SERANGOON AVENUE 4,550227,1.356470981,103.8711268
63,COMMONWEALTH DRIVE,140063,1.298820888,103.7970912
137,BEDOK RESERVOIR ROAD,470137,1.333902029,103.9132743
549,ANG MO KIO AVENUE 10,560549,1.373164786,103.8574118
226B,ANG MO KIO AVENUE 1,562226,1.367322673,103.8395529
804,HOUGANG CENTRAL,530804,1.371151281,103.8944737
104,ALJUNIED CRESCENT,380104,1.320068866,103.8828181
104,ALJUNIED CRESCENT,380104,1.32007896,103.8828136
43,BEDOK SOUTH ROAD,460043,1.321541281,103.9415933
926,HOUGANG STREET 91,530926,1.376071454,103.8809244
926,HOUGANG STREET 91,530926,1.376071445,103.8809244
625A,WOODLANDS DRIVE 52,731625,1.43364126,103.7996191
144,LORONG 2 TOA PAYOH,310144,1.335350733,103.8440271
443,SIN MING AVENUE,570443,1.358948358,103.8327877
443,SIN MING AVENUE,570443,1.358744097,103.8326898
714,PASIR RIS STREET 72,510714,1.382647229,103.9375567
670A,JURONG WEST STREET 65,641670,1.344097248,103.7028606
329,TAMPINES STREET 32,520329,1.353355521,103.9587286
547,HOUGANG STREET 51,530547,1.37936125,103.8920356
277D,COMPASSVALE LINK,544277,1.381833459,103.8939094
256,YISHUN RING ROAD,760256,1.434093421,103.8399792
256,YISHUN RING ROAD,760256,1.434093421,103.8399792
631,YISHUN STREET 61,760631,1.418353137,103.8384128
334,CLEMENTI AVENUE 2,120334,1.315185027,103.7684327
411,WOODLANDS STREET 41,730411,1.428514216,103.7728199
562,PASIR RIS STREET 51,510562,1.367590381,103.9502818
52,SIMS PLACE,380052,1.316665447,103.8803905
52A,SIMS PLACE,381052,1.316124017,103.8805284
52,SIMS PLACE,380052,1.316900139,103.8803281
920,JURONG WEST STREET 92,640920,1.339810297,103.6883187
404,TAMPINES STREET 41,520404,1.357762357,103.9443632
502,WOODLANDS DRIVE 14,730502,1.433180088,103.7917904
846,TAMPINES STREET 82,520846,1.352157369,103.9359235
302,WOODLANDS STREET 31,730302,1.431511148,103.7744284
302B,WOODLANDS STREET 31,732302,1.43149538,103.7750546
302A,WOODLANDS STREET 31,731302,1.431855587,103.775294
302,WOODLANDS STREET 31,NIL,1.431861289,103.7744741
302,WOODLANDS STREET 31,730302,1.431511147,103.7744284
302,WOODLANDS STREET 31,730302,1.431511147,103.7744284
513,WELLINGTON CIRCLE,750513,1.454207766,103.8201352
153,BISHAN STREET 13,570153,1.346085959,103.8550783
153,BISHAN STREET 13,570153,1.346089667,103.8550787
339,HOUGANG AVENUE 7,530339,1.370025457,103.8985723
126A,EDGEDALE PLAINS,821126,1.39410055,103.9113562
126A,EDGEDALE PLAINS,821126,1.394100541,103.9113562
513,BUKIT BATOK STREET 52,650513,1.354054852,103.7523202
331,BUKIT BATOK STREET 33,650331,1.363611866,103.7476453
413,WOODLANDS STREET 41,730413,1.427774715,103.7727744
444,SIN MING AVENUE,570444,1.358539429,103.8323093
443,TAMPINES STREET 43,520443,1.358839523,103.9518993
443,TAMPINES STREET 43,520443,1.358855069,103.9518989
766,WOODLANDS CIRCLE,730766,1.446108094,103.7971166
988C,JURONG WEST STREET 93,643988,1.335743987,103.6957769
107,ANG MO KIO AVENUE 4,560107,1.371384001,103.8373814
523,CHOA CHU KANG STREET 51,680523,1.391559178,103.740845
560,HOUGANG STREET 51,530560,1.380314933,103.889395
101B,PUNGGOL FIELD,822101,1.397847151,103.9064361
101B,PUNGGOL FIELD,822101,1.397720425,103.9063202
269C,COMPASSVALE LINK,543269,1.383511983,103.896374
990A,JURONG WEST STREET 93,641990,1.335255178,103.6950834
434,ANG MO KIO AVENUE 10,560434,1.367891507,103.853455
5,GHIM MOH ROAD,270005,1.312693106,103.7883088
5,GHIM MOH ROAD,270005,1.312693109,103.7883088
207A,PUNGGOL PLACE,821207,1.400286679,103.9010124
429,ANG MO KIO AVENUE 3,560429,1.369089458,103.8534215
260B,PUNGGOL WAY,822260,1.404884893,103.8963513
138D,YUAN CHING ROAD,614138,1.328460311,103.7232878
408,BEDOK NORTH AVENUE 2,460408,1.328523202,103.932856
173A,PUNGGOL FIELD,821173,1.397013086,103.9093541
32,JALAN BAHAGIA,320032,1.326132071,103.8580967
842G,TAMPINES STREET 82,527842,1.352076747,103.9371117
602,ELIAS ROAD,510602,1.377294744,103.9441225
423,PASIR RIS DRIVE 6,510423,1.370166417,103.9547856
606,WOODLANDS RING ROAD,730606,1.436725763,103.7971476
11,JOO SENG ROAD,360011,1.33500895,103.8807063
867,TAMPINES STREET 83,520867,1.35511312,103.9340464
160,WOODLANDS STREET 13,730160,1.433333284,103.7749216
558,CHOA CHU KANG NORTH 6,680558,1.395509378,103.7447329
362,CLEMENTI AVENUE 2,120362,1.312716928,103.7699026
404,WOODLANDS STREET 41,730404,1.430350442,103.7722589
803,WOODLANDS STREET 81,730803,1.440350676,103.7870944
236,HOUGANG AVENUE 1,530236,1.357823775,103.8889397
571,HOUGANG STREET 51,530571,1.378433438,103.8880231
571,HOUGANG STREET 51,530571,1.378602435,103.8881247
175C,YUNG KUANG ROAD,613175,1.332787862,103.7216401
838,TAMPINES STREET 82,520838,1.350853252,103.9353799
317,BUKIT BATOK STREET 32,650317,1.360639765,103.7476384
902,TAMPINES AVENUE 4,520902,1.351280364,103.9391952
110,DEPOT ROAD,100110,1.281387539,103.8093625
782C,WOODLANDS CRESCENT,733782,1.447684223,103.8034604
637C,PUNGGOL DRIVE,823637,1.399179807,103.9150066
301A,ANCHORVALE DRIVE,541301,1.389022097,103.891728
21,EUNOS CRESCENT,400021,1.325031355,103.9032824
39,TEBAN GARDENS ROAD,600039,1.321368811,103.7428451
417,TAMPINES STREET 41,520417,1.358780925,103.9472759
165,YISHUN RING ROAD,760165,1.435771805,103.8317838
10B,BEDOK SOUTH AVENUE 2,461010,1.322353866,103.9361833
325,YISHUN CENTRAL,760325,1.429238562,103.8421457
316B,ANCHORVALE LINK,542316,1.392849379,103.8888208
357,YISHUN RING ROAD,760357,1.426091761,103.8459976
357,YISHUN RING ROAD,760357,1.425907664,103.8459948
3,DELTA AVENUE,160003,1.291698335,103.8273345
430,HOUGANG AVENUE 6,530430,1.375321062,103.8932611
417,CANBERRA ROAD,750417,1.451998179,103.8194756
619A,PUNGGOL DRIVE,821619,1.402605242,103.9114267
271D,JURONG WEST STREET 24,644271,1.350035071,103.7049079
587,ANG MO KIO AVENUE 3,560587,1.370188804,103.8524295
616,YISHUN RING ROAD,760616,1.419666881,103.8348907
41,CAMBRIDGE ROAD,210041,1.315437621,103.8498177
160,JALAN TECK WHYE,680160,1.380794497,103.756443
761,BEDOK RESERVOIR VIEW,470761,1.336181973,103.9340432
758,JURONG WEST STREET 74,640758,1.350154946,103.7003472
455,TAMPINES STREET 42,520455,1.35735402,103.9539138
11,MARSILING DRIVE,730011,1.440393999,103.7779423
650,HOUGANG AVENUE 8,530650,1.372127243,103.881301
130,POTONG PASIR AVENUE 1,350130,1.334449431,103.8655637
210,TAMPINES STREET 23,520210,1.354023656,103.9539886
2,DOVER ROAD,130002,1.303103439,103.782905
2,DOVER ROAD,130002,1.303107453,103.7829008
612,BEDOK RESERVOIR ROAD,470612,1.33165867,103.9159374
839,WOODLANDS STREET 82,730839,1.44272214,103.7917313
408,FAJAR ROAD,670408,1.381805828,103.7688629
629,YISHUN STREET 61,760629,1.418396804,103.8377393
17,CANTONMENT CLOSE,80017,1.273835569,103.8398443
191,BOON LAY DRIVE,640191,1.343765689,103.712164
310A,PUNGGOL WALK,821310,1.408700889,103.9013266
346,TAMPINES STREET 33,520346,1.351237916,103.9625706
241,YISHUN RING ROAD,760241,1.432120156,103.8391231
107,SERANGOON NORTH AVENUE 1,550107,1.369900404,103.8702249
107,SERANGOON NORTH AVENUE 1,550107,1.369900397,103.8702249
418,HOUGANG AVENUE 8,530418,1.375982973,103.8954263
253,ANG MO KIO STREET 21,560253,1.369460545,103.834659
266,BUKIT BATOK EAST AVENUE 4,650266,1.349360305,103.7600195
615,WOODLANDS AVENUE 4,730615,1.434081708,103.7966624
166,TAMPINES STREET 12,521166,1.348821007,103.9464334
526,BEDOK NORTH STREET 3,460526,1.334215519,103.9291298
526,BEDOK NORTH STREET 3,460526,1.334144869,103.9296392
526,BEDOK NORTH STREET 3,460526,1.334215516,103.9291298
434,JURONG WEST STREET 42,640434,1.352404533,103.7227097
94,GEYLANG BAHRU,330094,1.322653012,103.87131
1,TOH YI DRIVE,591501,1.339571753,103.7746782
1,TOH YI DRIVE,591501,1.339579167,103.7746355
1,TOH YI DRIVE,591501,1.339581559,103.7745863
423,FAJAR ROAD,670423,1.385396994,103.7692111
636,BEDOK RESERVOIR ROAD,410636,1.33105257,103.904387
75,BEDOK NORTH ROAD,460075,1.327914779,103.9421444
211,YISHUN STREET 21,760211,1.431747562,103.8382921
430,CHOA CHU KANG AVENUE 4,680430,1.383918028,103.7410904
405,YISHUN AVENUE 6,760405,1.426840129,103.8492735
840,YISHUN STREET 81,760840,1.415715362,103.8334104
324C,SENGKANG EAST WAY,543324,1.392544087,103.8917765
870,YISHUN STREET 81,760870,1.41307366,103.8379759
225,PENDING ROAD,670225,1.375540494,103.7725452
141,MARSILING ROAD,730141,1.4373687,103.7770722
547,PASIR RIS STREET 51,510547,1.368961482,103.9533574
449,ANG MO KIO AVENUE 10,560449,1.367858883,103.856047
449,ANG MO KIO AVENUE 10,560449,1.367841011,103.8560419
449,ANG MO KIO AVENUE 10,560449,1.367841011,103.8560419
334,TAMPINES STREET 32,520334,1.352389515,103.9610416
332,BUKIT BATOK STREET 32,650332,1.363759683,103.748198
89,BEDOK NORTH STREET 4,460089,1.332334683,103.9380513
89,BEDOK NORTH STREET 4,460089,1.332921748,103.9382402
89,BEDOK NORTH STREET 4,460089,1.332956837,103.9382209
79B,TOA PAYOH CENTRAL,312079,1.334640783,103.8479903
122,BUKIT MERAH LANE 1,150122,1.286458819,103.8042002
654,HOUGANG AVENUE 8,530654,1.372739453,103.8817598
295C,COMPASSVALE CRESCENT,543295,1.397300079,103.8999883
537,WOODLANDS DRIVE 16,730537,1.429657857,103.7925829
455,HOUGANG AVENUE 10,530455,1.377482706,103.8954334
455,HOUGANG AVENUE 10,530455,1.377481141,103.8954304
627,YISHUN STREET 61,760627,1.417704099,103.8370051
204,CLEMENTI AVENUE 6,120204,1.320985887,103.7632317
622,ANG MO KIO AVENUE 9,560622,1.382064342,103.8397419
171B,EDGEDALE PLAINS,822171,1.394977318,103.9127175
411,EUNOS ROAD 5,400411,1.318594196,103.8996802
114,POTONG PASIR AVENUE 1,350114,1.336774929,103.8633064
33,EUNOS CRESCENT,400033,1.320183255,103.9008049
374,BUKIT BATOK STREET 31,650374,1.357982911,103.7507364
374,BUKIT BATOK STREET 31,650374,1.358099282,103.7507197
639,HOUGANG AVENUE 8,530639,1.370517428,103.8797836
429,PASIR RIS DRIVE 6,510429,1.370073685,103.9567309
182,EDGEFIELD PLAINS,820182,1.398921796,103.9093113
777,PASIR RIS STREET 71,510777,1.375036114,103.9373128
132,JALAN BUKIT MERAH,160132,1.278738081,103.8283043
320,JURONG EAST STREET 31,600320,1.34875786,103.7307087
320B,JURONG EAST STREET 31,602320,1.348409308,103.7305607
320,JURONG EAST STREET 31,600320,1.34835984,103.7309975
673,WOODLANDS DRIVE 71,730673,1.439188082,103.8000679
711,JURONG WEST STREET 71,640711,1.343019343,103.6956598
711,JURONG WEST STREET 71,640711,1.343019325,103.6956598
230,HOUGANG AVENUE 1,530230,1.358899944,103.8883458
579,HOUGANG AVENUE 4,530579,1.379039028,103.8860621
613B,BEDOK RESERVOIR ROAD,472613,1.332787312,103.9182223
2C,BOON TIONG ROAD,166002,1.286857679,103.8328459
278,TOH GUAN ROAD,600278,1.340901578,103.7464371
662,HOUGANG AVENUE 4,530662,1.374376894,103.8828749
662,HOUGANG AVENUE 4,530662,1.374446781,103.8825491
662,HOUGANG AVENUE 4,530662,1.374483624,103.8824422
302,JURONG EAST STREET 32,600302,1.344653025,103.7344852
302,JURONG EAST STREET 32,600302,1.344634758,103.7344468
302,JURONG EAST STREET 32,600302,1.344687884,103.7344667
233,SIMEI STREET 4,520233,1.344166525,103.9563383
233,SIMEI STREET 4,520233,1.344166517,103.9563383
953,JURONG WEST STREET 91,640953,1.34234943,103.6908741
620,BUKIT BATOK CENTRAL,650620,1.349705366,103.7484032
735,WOODLANDS CIRCLE,730735,1.443556693,103.7974707
332,TAH CHING ROAD,610332,1.338820697,103.7236905
332,TAH CHING ROAD,NIL,1.338820696,103.7236905
332,TAH CHING ROAD,610332,1.338294537,103.7238171
749,JURONG WEST STREET 73,640749,1.348066128,103.6980722
749,JURONG WEST STREET 73,640749,1.348065266,103.6980701
59,STRATHMORE AVENUE,142059,1.293189644,103.8112526
59,STRATHMORE AVENUE,142059,1.293189654,103.8112526
20,JOO SENG ROAD,360020,1.334057601,103.8813662
645,YISHUN STREET 61,760645,1.421901781,103.8386056
65,JALAN MA'MOR,320065,1.328203816,103.8579715
411,BEDOK NORTH AVENUE 2,460411,1.328309778,103.9317618
411,BEDOK NORTH AVENUE 2,460411,1.32828083,103.9316111
110,PASIR RIS STREET 11,510110,1.368775687,103.9563004
420,CHOA CHU KANG AVENUE 4,680420,1.381471275,103.7413759
109,COMMONWEALTH CRESCENT,140109,1.307249431,103.7989383
632A,ANG MO KIO AVENUE 4,561632,1.379490648,103.8414826
632,ANG MO KIO AVENUE 4,560632,1.37992682,103.8414324
632,ANG MO KIO AVENUE 4,560632,1.379999431,103.8414072
336A,YISHUN STREET 31,761336,1.431299393,103.8446753
97,BEDOK NORTH AVENUE 4,460097,1.332965774,103.9399626
233,BAIN STREET,180233,1.296794864,103.8539072
229,BISHAN STREET 23,570229,1.357608462,103.8459629
229,BISHAN STREET 23,570229,1.357608455,103.8459629
229,BISHAN STREET 23,570229,1.357602477,103.8460729
534,SERANGOON NORTH AVENUE 4,550534,1.374218462,103.8745789
534,SERANGOON NORTH AVENUE 4,550534,1.374217712,103.8745807
884,TAMPINES STREET 83,520884,1.351532771,103.9328055
336,WOODLANDS AVENUE 1,730336,1.430459509,103.7820031
357A,ADMIRALTY DRIVE,751357,1.450043994,103.8170033
725,WOODLANDS AVENUE 6,730725,1.444356973,103.7991197
725,WOODLANDS AVENUE 6,730725,1.444356965,103.7991197
334,KRETA AYER ROAD,80334,1.281606412,103.8423359
906,JURONG WEST STREET 91,640906,1.341220505,103.6852284
433,BUKIT PANJANG RING ROAD,670433,1.385730324,103.7712126
225A,JURONG EAST STREET 21,601225,1.3420865,103.7368257
42,CIRCUIT ROAD,370042,1.32684924,103.8862935
42A,CIRCUIT ROAD,371042,1.327467457,103.8862151
42,CIRCUIT ROAD,370042,1.326851497,103.8863943
673A,CHOA CHU KANG CRESCENT,681673,1.401014168,103.7475242
404,HOUGANG AVENUE 10,530404,1.373841868,103.8958296
987C,BUANGKOK GREEN,533987,1.37932815,103.8777892
987C,BUANGKOK GREEN,533987,1.379328146,103.8777892
21,JALAN MEMBINA,163021,1.285086563,103.8257828
510,BUKIT BATOK STREET 52,650510,1.352751596,103.7548236
157C,RIVERVALE CRESCENT,543157,1.387758502,103.9077291
13,CANTONMENT CLOSE,80013,1.27469944,103.8404854
922,JURONG WEST STREET 92,640922,1.339198163,103.6893675
922,JURONG WEST STREET 92,640922,1.33908792,103.6892291
509,SERANGOON NORTH AVENUE 4,550509,1.371895191,103.8762521
509,SERANGOON NORTH AVENUE 4,550509,1.371409979,103.876149
123,SERANGOON NORTH AVENUE 1,550123,1.366958513,103.8725936
121,ANG MO KIO AVENUE 3,560121,1.369705635,103.843516
121,ANG MO KIO AVENUE 3,560121,1.369702265,103.8434376
250,CHOA CHU KANG AVENUE 2,680250,1.379308978,103.7453652
319,SEMBAWANG CLOSE,750319,1.44625183,103.8192532
754,JURONG WEST STREET 74,640754,1.348664926,103.7003771
402,YISHUN RING ROAD,760402,1.426549687,103.8472651
454,TAMPINES STREET 42,520454,1.357298223,103.9550064
72,GEYLANG BAHRU,330072,1.321583216,103.8714196
72,GEYLANG BAHRU,330072,1.32194544,103.8710317
416,EUNOS ROAD 5,400416,1.317962273,103.8974527
266C,PUNGGOL WAY,823266,1.405154198,103.8978052
183B,RIVERVALE CRESCENT,542183,1.391306246,103.9083297
61,COMMONWEALTH DRIVE,140061,1.298329201,103.7966068
61,COMMONWEALTH DRIVE,NIL,1.2982064,103.7966016
852,JURONG WEST STREET 81,640852,1.347446749,103.6928279
852,JURONG WEST STREET 81,640852,1.347446205,103.6928279
852,JURONG WEST STREET 81,640852,1.347446195,103.6928279
852,JURONG WEST STREET 81,640852,1.347446195,103.6928279
453,PASIR RIS DRIVE 6,510453,1.371847278,103.9573733
453,PASIR RIS DRIVE 6,510453,1.371866535,103.957401
453,PASIR RIS DRIVE 6,510453,1.371847269,103.9573733
898,TAMPINES STREET 81,520898,1.347281172,103.934757
417,BEDOK NORTH AVENUE 2,460417,1.327575512,103.9304824
251,CHOA CHU KANG AVENUE 2,680251,1.378292264,103.7445742
703,WEST COAST ROAD,120703,1.306748962,103.7606336
159A,RIVERVALE CRESCENT,541159,1.387860191,103.9072896
188,PUNGGOL CENTRAL,820188,1.398938692,103.9105385
7A,COMMONWEALTH AVENUE,141007,1.306791847,103.7948992
12,TOH YI DRIVE,590012,1.33840275,103.7726858
12,TOH YI DRIVE,NIL,1.338402743,103.7726858
